engine,template,size,mode,query_id,repetition,time,status
virtuoso,minus,03,B,001,1,0.025734515045769513,200
virtuoso,minus,03,B,002,1,1.606298067024909,200
virtuoso,minus,03,B,003,1,0.1981188179925084,200
virtuoso,minus,03,B,004,1,0.07056813803501427,200
virtuoso,minus,03,B,005,1,1.0910582909127697,200
virtuoso,minus,03,B,006,1,0.024792929994873703,200
virtuoso,minus,03,B,007,1,0.1284431320382282,200
virtuoso,minus,03,B,008,1,0.020745641901157796,200
virtuoso,minus,03,B,009,1,3.460125329089351,200
virtuoso,minus,03,B,010,1,0.1622949360171333,200
virtuoso,minus,03,B,011,1,0.015882897074334323,200
virtuoso,minus,03,B,012,1,0.011938182055018842,200
virtuoso,minus,03,B,013,1,0.2179397779982537,200
virtuoso,minus,03,B,014,1,0.012334958999417722,200
virtuoso,minus,03,B,015,1,0.012512043002061546,200
virtuoso,minus,03,B,016,1,0.043066782993264496,200
virtuoso,minus,03,B,017,1,0.011825338006019592,200
virtuoso,minus,03,B,018,1,0.012277710950002074,200
virtuoso,minus,03,B,019,1,3.323585515958257,200
virtuoso,minus,03,B,020,1,0.012025255942717195,200
virtuoso,minus,03,B,021,1,0.07323190907482058,200
virtuoso,minus,03,B,022,1,0.01205744594335556,200
virtuoso,minus,03,B,023,1,0.017525561968795955,200
virtuoso,minus,03,B,024,1,0.01265095395501703,200
virtuoso,minus,03,B,025,1,0.01588253502268344,200
virtuoso,minus,03,B,026,1,0.01579548104200512,200
virtuoso,minus,03,B,027,1,0.0123338169651106,200
virtuoso,minus,03,B,028,1,0.012294021900743246,200
virtuoso,minus,03,B,029,1,0.01883876696228981,200
virtuoso,minus,03,B,030,1,1.5630389130674303,200
virtuoso,minus,03,B,031,1,0.01253548706881702,200
virtuoso,minus,03,B,032,1,0.012742987950332463,200
virtuoso,minus,03,B,033,1,0.02064525301102549,200
virtuoso,minus,03,B,034,1,0.013507428928278387,200
virtuoso,minus,03,B,035,1,0.17049328901339322,200
virtuoso,minus,03,B,036,1,17.635471033048816,200
virtuoso,minus,03,B,037,1,0.030602039070799947,200
virtuoso,minus,03,B,038,1,0.014324048068374395,200
virtuoso,minus,03,B,039,1,0.046927989926189184,200
virtuoso,minus,03,B,040,1,0.012771561974659562,200
virtuoso,minus,03,B,041,1,0.039124713046476245,200
virtuoso,minus,03,B,042,1,0.012368982890620828,200
virtuoso,minus,03,B,043,1,0.012796940049156547,200
virtuoso,minus,03,B,044,1,0.04132422897964716,200
virtuoso,minus,03,B,045,1,0.06976971297990531,200
virtuoso,minus,03,B,046,1,0.09621452691499144,200
virtuoso,minus,03,B,047,1,0.080252661020495,200
