engine,template,size,mode,query_id,repetition,time,status
fuseki,star,06,R,001,1,0.02424692502245307,200
fuseki,star,06,R,002,1,0.032990948064252734,200
fuseki,star,06,R,003,1,0.022953824140131474,200
fuseki,star,06,R,004,1,0.2612652580719441,200
fuseki,star,06,R,005,1,0.02498905500397086,200
fuseki,star,06,R,006,1,0.07151751406490803,200
fuseki,star,06,R,007,1,0.02255070279352367,200
fuseki,star,06,R,008,1,0.022322040982544422,200
fuseki,star,06,R,009,1,1.0180839819367975,200
fuseki,star,06,R,010,1,0.023912051925435662,200
fuseki,star,06,R,011,1,0.11218006117269397,200
fuseki,star,06,R,012,1,0.02644681604579091,200
fuseki,star,06,R,013,1,0.06738866004161537,200
fuseki,star,06,R,014,1,0.08410039311274886,200
fuseki,star,06,R,015,1,0.01848243293352425,200
fuseki,star,06,R,016,1,0.14838097686879337,200
fuseki,star,06,R,017,1,0.12733194907195866,200
fuseki,star,06,R,018,1,7.89216247596778,200
fuseki,star,06,R,019,1,3.0795692009851336,200
fuseki,star,06,R,020,1,0.03744609700515866,200
fuseki,star,06,R,001,2,0.0201079819817096,200
fuseki,star,06,R,002,2,0.019916060147807002,200
fuseki,star,06,R,003,2,0.016883888049051166,200
fuseki,star,06,R,004,2,0.21661471296101809,200
fuseki,star,06,R,005,2,0.01982730277813971,200
fuseki,star,06,R,006,2,0.07603872707113624,200
fuseki,star,06,R,007,2,0.01845489302650094,200
fuseki,star,06,R,008,2,0.016841105883941054,200
fuseki,star,06,R,009,2,0.9261958808638155,200
fuseki,star,06,R,010,2,0.023392491973936558,200
fuseki,star,06,R,011,2,0.10624425788410008,200
fuseki,star,06,R,012,2,0.0230066638905555,200
fuseki,star,06,R,013,2,0.06760504911653697,200
fuseki,star,06,R,014,2,0.08670688210986555,200
fuseki,star,06,R,015,2,0.017436900874599814,200
fuseki,star,06,R,016,2,0.16150431614369154,200
fuseki,star,06,R,017,2,0.12684820499271154,200
fuseki,star,06,R,018,2,7.909389060921967,200
fuseki,star,06,R,019,2,3.082257915986702,200
fuseki,star,06,R,020,2,0.031286751152947545,200
fuseki,star,06,R,001,3,0.01945550087839365,200
fuseki,star,06,R,002,3,0.017517392989248037,200
fuseki,star,06,R,003,3,0.017136693000793457,200
fuseki,star,06,R,004,3,0.23355673905462027,200
fuseki,star,06,R,005,3,0.020476246951147914,200
fuseki,star,06,R,006,3,0.06820145389065146,200
fuseki,star,06,R,007,3,0.017502504866570234,200
fuseki,star,06,R,008,3,0.0173573000356555,200
fuseki,star,06,R,009,3,0.93555848300457,200
fuseki,star,06,R,010,3,0.026223032968118787,200
fuseki,star,06,R,011,3,0.11770451813936234,200
fuseki,star,06,R,012,3,0.0273344109300524,200
fuseki,star,06,R,013,3,0.06262891716323793,200
fuseki,star,06,R,014,3,0.08390416204929352,200
fuseki,star,06,R,015,3,0.018297235015779734,200
fuseki,star,06,R,016,3,0.14181264000944793,200
fuseki,star,06,R,017,3,0.12878223694860935,200
fuseki,star,06,R,018,3,8.79511307599023,200
fuseki,star,06,R,019,3,3.06265229312703,200
fuseki,star,06,R,020,3,0.03780923201702535,200
fuseki,star,06,R,001,4,0.025086880195885897,200
fuseki,star,06,R,002,4,0.01830629096366465,200
fuseki,star,06,R,003,4,0.017866792157292366,200
fuseki,star,06,R,004,4,0.21253531402908266,200
fuseki,star,06,R,005,4,0.02065701805986464,200
fuseki,star,06,R,006,4,0.07649277499876916,200
fuseki,star,06,R,007,4,0.017986508086323738,200
fuseki,star,06,R,008,4,0.01726886397227645,200
fuseki,star,06,R,009,4,0.9321724211331457,200
fuseki,star,06,R,010,4,0.024796220008283854,200
fuseki,star,06,R,011,4,0.1098003089427948,200
fuseki,star,06,R,012,4,0.024084367090836167,200
fuseki,star,06,R,013,4,0.06345534697175026,200
fuseki,star,06,R,014,4,0.08072320790961385,200
fuseki,star,06,R,015,4,0.017506050877273083,200
fuseki,star,06,R,016,4,0.15765656414441764,200
fuseki,star,06,R,017,4,0.12496201600879431,200
fuseki,star,06,R,018,4,7.839637823170051,200
fuseki,star,06,R,019,4,3.09754218487069,200
fuseki,star,06,R,020,4,0.0324613181874156,200
fuseki,star,06,R,001,5,0.018744609085842967,200
fuseki,star,06,R,002,5,0.018041300820186734,200
fuseki,star,06,R,003,5,0.02067753695882857,200
fuseki,star,06,R,004,5,0.2019720070529729,200
fuseki,star,06,R,005,5,0.019678722135722637,200
fuseki,star,06,R,006,5,0.0679486480075866,200
fuseki,star,06,R,007,5,0.016408189898356795,200
fuseki,star,06,R,008,5,0.0163399709854275,200
fuseki,star,06,R,009,5,0.907066335901618,200
fuseki,star,06,R,010,5,0.021415799856185913,200
fuseki,star,06,R,011,5,0.10768939508125186,200
fuseki,star,06,R,012,5,0.022935237968340516,200
fuseki,star,06,R,013,5,0.06057062209583819,200
fuseki,star,06,R,014,5,0.07772582094185054,200
fuseki,star,06,R,015,5,0.016808083979412913,200
fuseki,star,06,R,016,5,0.1344011719338596,200
fuseki,star,06,R,017,5,0.12086979206651449,200
fuseki,star,06,R,018,5,7.790475774090737,200
fuseki,star,06,R,019,5,3.0597726879641414,200
fuseki,star,06,R,020,5,0.03199658100493252,200
