engine,template,size,mode,query_id,repetition,time,status
virtuoso,union,03,R,001,1,0.06334637198597193,200
virtuoso,union,03,R,002,1,37.50140539300628,200
virtuoso,union,03,R,003,1,1.2227804139256477,200
virtuoso,union,03,R,004,1,1.0410491588991135,200
virtuoso,union,03,R,005,1,30.599197945091873,200
virtuoso,union,03,R,006,1,0.06256893184036016,200
virtuoso,union,03,R,007,1,2.54751496296376,200
virtuoso,union,03,R,008,1,0.16049551195465028,200
virtuoso,union,03,R,009,1,32.1310305360239,200
virtuoso,union,03,R,010,1,1.3069666880182922,200
virtuoso,union,03,R,011,1,0.04558269400149584,200
virtuoso,union,03,R,012,1,0.01239169598557055,200
virtuoso,union,03,R,013,1,3.818902099970728,200
virtuoso,union,03,R,014,1,0.012398608960211277,200
virtuoso,union,03,R,015,1,0.017813617829233408,200
virtuoso,union,03,R,016,1,0.3940582980867475,200
virtuoso,union,03,R,017,1,0.01284563192166388,200
virtuoso,union,03,R,018,1,0.016534774098545313,200
virtuoso,union,03,R,019,1,33.843899491941556,200
virtuoso,union,03,R,020,1,0.014158959966152906,200
virtuoso,union,03,R,021,1,1.6864354910794646,200
virtuoso,union,03,R,022,1,0.0137001839466393,200
virtuoso,union,03,R,023,1,0.047094246139749885,200
virtuoso,union,03,R,024,1,0.019050802802667022,200
virtuoso,union,03,R,025,1,0.06568080210126936,200
virtuoso,union,03,R,026,1,0.04761396604590118,200
virtuoso,union,03,R,027,1,0.015459615038707852,200
virtuoso,union,03,R,028,1,0.01319369813427329,200
virtuoso,union,03,R,029,1,0.04654342494904995,200
virtuoso,union,03,R,030,1,34.2036539260298,200
virtuoso,union,03,R,031,1,0.0210787788964808,200
virtuoso,union,03,R,032,1,0.026448963908478618,200
virtuoso,union,03,R,033,1,0.055400107987225056,200
virtuoso,union,03,R,034,1,0.01989863207563758,200
virtuoso,union,03,R,035,1,5.313261306844652,200
virtuoso,union,03,R,036,1,32.2881302498281,200
virtuoso,union,03,R,037,1,0.19238493801094592,200
virtuoso,union,03,R,038,1,0.024965654127299786,200
virtuoso,union,03,R,039,1,0.4773069149814546,200
virtuoso,union,03,R,040,1,0.02995756408199668,200
virtuoso,union,03,R,041,1,0.1381865469738841,200
virtuoso,union,03,R,042,1,0.01742272893898189,200
virtuoso,union,03,R,043,1,0.014238801086321473,200
virtuoso,union,03,R,044,1,0.4866455770097673,200
