engine,template,size,mode,query_id,repetition,time,status
fuseki,star,03,R,001,1,1.4657033269759268,200
fuseki,star,03,R,002,1,300.0233462390024,200
fuseki,star,03,R,003,1,97.62229757197201,200
fuseki,star,03,R,004,1,46.80931133287959,200
fuseki,star,03,R,005,1,47.36396420910023,200
fuseki,star,03,R,006,1,0.240727226017043,200
fuseki,star,03,R,007,1,30.699680218938738,200
fuseki,star,03,R,008,1,0.29107870114967227,200
fuseki,star,03,R,009,1,42.22562385094352,200
fuseki,star,03,R,010,1,11.01630090479739,200
fuseki,star,03,R,011,1,0.08876827405765653,200
fuseki,star,03,R,012,1,0.0190530011896044,200
fuseki,star,03,R,013,1,24.398742513963953,200
fuseki,star,03,R,014,1,0.02219507098197937,200
fuseki,star,03,R,015,1,0.0244397078640759,200
fuseki,star,03,R,016,1,0.415339786792174,200
fuseki,star,03,R,017,1,0.018225358799099922,200
fuseki,star,03,R,018,1,0.019965623039752245,200
fuseki,star,03,R,019,1,300.0225323399063,200
fuseki,star,03,R,020,1,0.029094653902575374,200
fuseki,star,03,R,001,2,0.06986187910661101,200
fuseki,star,03,R,002,2,300.0225615769159,200
fuseki,star,03,R,003,2,12.048277171794325,200
fuseki,star,03,R,004,2,0.8618104320485145,200
fuseki,star,03,R,005,2,20.49041278101504,200
fuseki,star,03,R,006,2,0.058815320022404194,200
fuseki,star,03,R,007,2,2.591026905924082,200
fuseki,star,03,R,008,2,0.19729918893426657,200
fuseki,star,03,R,009,2,21.817649661097676,200
fuseki,star,03,R,010,2,0.8727720370516181,200
fuseki,star,03,R,011,2,0.03812138084322214,200
fuseki,star,03,R,012,2,0.023367505054920912,200
fuseki,star,03,R,013,2,6.734944724943489,200
fuseki,star,03,R,014,2,0.0192356260959059,200
fuseki,star,03,R,015,2,0.019119166070595384,200
fuseki,star,03,R,016,2,0.2918336261063814,200
fuseki,star,03,R,017,2,0.018215971998870373,200
fuseki,star,03,R,018,2,0.017876359866932034,200
fuseki,star,03,R,019,2,300.0389249587897,200
fuseki,star,03,R,020,2,0.0191574280615896,200
fuseki,star,03,R,001,3,0.06761435698717833,200
fuseki,star,03,R,002,3,300.0268761769403,200
fuseki,star,03,R,003,3,11.653131990227848,200
fuseki,star,03,R,004,3,0.805459497962147,200
fuseki,star,03,R,005,3,20.515075750881806,200
fuseki,star,03,R,006,3,0.05906978901475668,200
fuseki,star,03,R,007,3,2.5354720859322697,200
fuseki,star,03,R,008,3,0.19856998417526484,200
fuseki,star,03,R,009,3,20.803416813956574,200
fuseki,star,03,R,010,3,0.8430878899525851,200
fuseki,star,03,R,011,3,0.03604044299572706,200
fuseki,star,03,R,012,3,0.02226267894729972,200
fuseki,star,03,R,013,3,6.497653799131513,200
fuseki,star,03,R,014,3,0.01838461891748011,200
fuseki,star,03,R,015,3,0.01810264796949923,200
fuseki,star,03,R,016,3,0.26207903283648193,200
fuseki,star,03,R,017,3,0.016978575848042965,200
fuseki,star,03,R,018,3,0.01870442391373217,200
fuseki,star,03,R,019,3,300.04709299397655,200
fuseki,star,03,R,020,3,0.02597079798579216,200
fuseki,star,03,R,001,4,0.07340703997761011,200
fuseki,star,03,R,002,4,300.0284316421021,200
fuseki,star,03,R,003,4,11.786770517006516,200
fuseki,star,03,R,004,4,0.8385423158761114,200
fuseki,star,03,R,005,4,20.470039993990213,200
fuseki,star,03,R,006,4,0.060217716032639146,200
fuseki,star,03,R,007,4,2.4633437099400908,200
fuseki,star,03,R,008,4,0.19280168693512678,200
fuseki,star,03,R,009,4,21.06785083306022,200
fuseki,star,03,R,010,4,0.8542383820749819,200
fuseki,star,03,R,011,4,0.03624898684211075,200
fuseki,star,03,R,012,4,0.018001887015998363,200
fuseki,star,03,R,013,4,6.651853644987568,200
fuseki,star,03,R,014,4,0.01935792714357376,200
fuseki,star,03,R,015,4,0.018419956089928746,200
fuseki,star,03,R,016,4,0.30461932299658656,200
fuseki,star,03,R,017,4,0.017187810968607664,200
fuseki,star,03,R,018,4,0.021870228927582502,200
fuseki,star,03,R,019,4,300.02296433690935,200
fuseki,star,03,R,020,4,0.031527524814009666,200
fuseki,star,03,R,001,5,0.0743979699909687,200
fuseki,star,03,R,002,5,300.01805931609124,200
fuseki,star,03,R,003,5,11.601520025869831,200
fuseki,star,03,R,004,5,0.8467583560850471,200
fuseki,star,03,R,005,5,20.08824175107293,200
fuseki,star,03,R,006,5,0.05777424410916865,200
fuseki,star,03,R,007,5,2.4157686640974134,200
fuseki,star,03,R,008,5,0.18824029807001352,200
fuseki,star,03,R,009,5,20.91308717103675,200
fuseki,star,03,R,010,5,0.9579939439427108,200
fuseki,star,03,R,011,5,0.03987011197023094,200
fuseki,star,03,R,012,5,0.02177286404184997,200
fuseki,star,03,R,013,5,6.466592910001054,200
fuseki,star,03,R,014,5,0.017453893087804317,200
fuseki,star,03,R,015,5,0.022751370910555124,200
fuseki,star,03,R,016,5,0.30864380998536944,200
fuseki,star,03,R,017,5,0.016468352871015668,200
fuseki,star,03,R,018,5,0.016408199910074472,200
fuseki,star,03,R,019,5,300.0208958010189,200
fuseki,star,03,R,020,5,0.01777141191996634,200
