engine,template,size,mode,query_id,repetition,time,status
virtuoso,union,03,P,001,1,0.6050530159845948,200
virtuoso,union,03,P,002,1,342.0751857140567,500
virtuoso,union,03,P,003,1,29.879836654057726,200
virtuoso,union,03,P,004,1,62.85549092502333,200
virtuoso,union,03,P,005,1,393.79057167400606,200
virtuoso,union,03,P,006,1,0.4747104139532894,200
virtuoso,union,03,P,007,1,71.01966600399464,200
virtuoso,union,03,P,008,1,3.358169001992792,200
virtuoso,union,03,P,009,1,342.01351887895726,200
virtuoso,union,03,P,010,1,22.951455080881715,200
virtuoso,union,03,P,011,1,0.4342000850010663,200
virtuoso,union,03,P,012,1,0.014117449056357145,200
virtuoso,union,03,P,013,1,25.185626022983342,200
virtuoso,union,03,P,014,1,0.08146564709022641,200
virtuoso,union,03,P,015,1,0.0341906831599772,200
virtuoso,union,03,P,016,1,6.381095716031268,200
virtuoso,union,03,P,017,1,0.06563310185447335,200
virtuoso,union,03,P,018,1,0.01771497493609786,200
virtuoso,union,03,P,019,1,486.14986794185825,200
virtuoso,union,03,P,020,1,0.17402927787043154,200
virtuoso,union,03,P,001,2,0.6502288840711117,200
virtuoso,union,03,P,002,2,442.7918548488524,200
virtuoso,union,03,P,003,2,30.968803123105317,200
virtuoso,union,03,P,004,2,10.627629448194057,200
virtuoso,union,03,P,005,2,341.2046200130135,200
virtuoso,union,03,P,006,2,0.549113892018795,200
virtuoso,union,03,P,007,2,51.21841066284105,200
virtuoso,union,03,P,008,2,3.455811304040253,200
virtuoso,union,03,P,009,2,343.9627829240635,200
virtuoso,union,03,P,010,2,23.867041557794437,200
virtuoso,union,03,P,011,2,0.4710266129113734,200
virtuoso,union,03,P,012,2,0.014690121868625283,200
virtuoso,union,03,P,013,2,26.077713787090033,200
virtuoso,union,03,P,014,2,0.09192333789542317,200
virtuoso,union,03,P,015,2,0.035666987067088485,200
virtuoso,union,03,P,016,2,6.724668892100453,200
virtuoso,union,03,P,017,2,0.07288704393431544,200
virtuoso,union,03,P,018,2,0.017750105820596218,200
virtuoso,union,03,P,019,2,355.14400358707644,200
virtuoso,union,03,P,020,2,0.21847495203837752,200
virtuoso,union,03,P,001,3,0.6977916189935058,200
virtuoso,union,03,P,002,3,386.90815761196427,200
virtuoso,union,03,P,003,3,30.95419289590791,200
virtuoso,union,03,P,004,3,10.873487249016762,200
virtuoso,union,03,P,005,3,349.3437633269932,200
virtuoso,union,03,P,006,3,0.5664362220559269,200
virtuoso,union,03,P,007,3,232.25184005405754,200
virtuoso,union,03,P,008,3,3.4330627999734133,200
virtuoso,union,03,P,009,3,337.3820573959965,200
virtuoso,union,03,P,010,3,23.40950906998478,200
virtuoso,union,03,P,011,3,0.43959703715518117,200
virtuoso,union,03,P,012,3,0.013930704910308123,200
virtuoso,union,03,P,013,3,25.517225129995495,200
virtuoso,union,03,P,014,3,0.09229122614488006,200
virtuoso,union,03,P,015,3,0.03308682795614004,200
virtuoso,union,03,P,016,3,6.486308401916176,200
virtuoso,union,03,P,017,3,0.08337985211983323,200
virtuoso,union,03,P,018,3,0.017214571125805378,200
virtuoso,union,03,P,019,3,339.451975553995,200
virtuoso,union,03,P,020,3,0.2246959621552378,200
virtuoso,union,03,P,001,4,0.6198503100313246,200
virtuoso,union,03,P,002,4,362.1272464469075,200
virtuoso,union,03,P,003,4,30.112592981895432,200
virtuoso,union,03,P,004,4,10.421490791020915,200
virtuoso,union,03,P,005,4,333.665295656072,200
virtuoso,union,03,P,006,4,0.5532787211704999,200
virtuoso,union,03,P,007,4,50.49727670289576,200
virtuoso,union,03,P,008,4,3.4095571900252253,200
virtuoso,union,03,P,009,4,339.5335462880321,200
virtuoso,union,03,P,010,4,23.633132370887324,200
virtuoso,union,03,P,011,4,0.45277458196505904,200
virtuoso,union,03,P,012,4,0.014027035096660256,200
virtuoso,union,03,P,013,4,25.576250442070886,200
virtuoso,union,03,P,014,4,0.10125660616904497,200
virtuoso,union,03,P,015,4,0.03281582496128976,200
virtuoso,union,03,P,016,4,6.51408177590929,200
virtuoso,union,03,P,017,4,0.08424192387610674,200
virtuoso,union,03,P,018,4,0.01714192214421928,200
virtuoso,union,03,P,019,4,338.1245180601254,200
virtuoso,union,03,P,020,4,0.23262593895196915,200
virtuoso,union,03,P,001,5,0.6530169858597219,200
virtuoso,union,03,P,002,5,372.01998821785673,200
virtuoso,union,03,P,003,5,30.451258833985776,200
virtuoso,union,03,P,004,5,10.537451693089679,200
virtuoso,union,03,P,005,5,333.009826435009,200
virtuoso,union,03,P,006,5,0.5892521620262414,200
virtuoso,union,03,P,007,5,49.64951214706525,200
virtuoso,union,03,P,008,5,3.45313263987191,200
virtuoso,union,03,P,009,5,336.49626937299035,200
virtuoso,union,03,P,010,5,23.51205890905112,200
virtuoso,union,03,P,011,5,0.4475064829457551,200
virtuoso,union,03,P,012,5,0.014299759874120355,200
virtuoso,union,03,P,013,5,25.260606077034026,200
virtuoso,union,03,P,014,5,0.09932721592485905,200
virtuoso,union,03,P,015,5,0.03293860680423677,200
virtuoso,union,03,P,016,5,6.495264484081417,200
virtuoso,union,03,P,017,5,0.07648759288713336,200
virtuoso,union,03,P,018,5,0.017475521890446544,200
virtuoso,union,03,P,019,5,363.15263069514185,200
virtuoso,union,03,P,020,5,0.2504781889729202,200
